game_id,name,ranking,expansion,accessory,categories,mechanics,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,usersrate,average,bayesaverage,stddev,numcomments,numweights,averageweight,votes_suggested_players,recom_plyrs_int,votes_best_players
28143,Race for the Galaxy,70,False,False,"['Card Game', 'Civilization', 'Economic', 'Science Fiction', 'Space Exploration']","['Action Drafting', 'Follow', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection', 'Turn Order: Role Order', 'Variable Phase Order', 'Variable Player Powers']",2007,2,4,60,30,60,12,51369,7.75436,7.64485,1.47362,10376,3619,2.9887,1153,2,753
180263,The 7th Continent,71,False,False,"['Adventure', 'Card Game', 'Exploration', 'Science Fiction']","['Area Movement', 'Cooperative Game', 'Hand Management', 'Map Addition', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Storytelling', 'Variable Player Powers']",2017,1,4,1000,5,1000,14,20266,7.95237,7.64438,1.66075,4260,574,2.9024,610,1,393
201808,Clank!: A Deck-Building Adventure,72,False,False,"['Adventure', 'Fantasy']","['Deck, Bag, and Pool Building', 'Delayed Purchase', 'End Game Bonuses', 'Movement Points', 'Open Drafting', 'Player Elimination', 'Point to Point Movement', 'Push Your Luck', 'Variable Set-up']",2016,2,4,60,30,60,12,35906,7.80823,7.64316,1.20168,4722,777,2.2201,554,3,331
341169,Great Western Trail (Second Edition),73,False,False,"['American West', 'Animals', 'Economic']","['Deck, Bag, and Pool Building', 'Hand Management', 'Ownership', 'Set Collection', 'Solo / Solitaire Game', 'Track Movement', 'Variable Set-up']",2021,1,4,150,75,150,12,4726,8.51502,7.63942,1.27006,634,158,3.7089,99,3,56
159675,Fields of Arle,74,False,False,"['Economic', 'Farming', 'Industry / Manufacturing']","['Automatic Resource Growth', 'Highest-Lowest Scoring', 'Income', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Claim Action', 'Turn Order: Progressive', 'Worker Placement']",2014,1,2,120,60,120,13,9781,8.05811,7.63394,1.28247,1829,498,3.8655,202,2,153
157354,Five Tribes,75,False,False,"['Arabian', 'Fantasy', 'Mythology']","['Auction/Bidding', 'Constrained Bidding', 'End Game Bonuses', 'Hidden Victory Points', 'Mancala', 'Modular Board', 'Set Collection', 'Square Grid', 'Take That', 'Turn Order: Auction', 'Variable Player Powers', 'Variable Set-up', 'Victory Points as a Resource']",2014,2,4,80,40,80,13,37381,7.7804,7.63374,1.27162,5556,1391,2.8519,799,2,412
182874,Grand Austria Hotel,76,False,False,"['Card Game', 'Dice', 'Economic']","['Action Drafting', 'Contracts', 'Dice Rolling', 'End Game Bonuses', 'Hand Management', 'Once-Per-Game Abilities', 'Set Collection', 'Variable Set-up']",2015,2,4,120,60,120,12,16554,7.90066,7.63131,1.26432,2671,665,3.215,583,2,441
284378,Kanban EV,77,False,False,"['Economic', 'Industry / Manufacturing']","['Action Points', 'Hand Management', 'Variable Phase Order', 'Worker Placement']",2020,1,4,180,60,180,14,4681,8.51103,7.63116,1.27505,844,291,4.3436,112,3,51
200680,Agricola (Revised Edition),78,False,False,"['Animals', 'Economic', 'Farming']","['Enclosure', 'Hand Management', 'Worker Placement', 'Advantage Token', 'Automatic Resource Growth', 'Closed Drafting', 'Increase Value of Unchosen Resources', 'Solo / Solitaire Game', 'Team-Based Game', 'Turn Order: Claim Action', 'Variable Player Powers']",2016,1,4,120,30,120,12,13862,7.97727,7.62725,1.43028,1809,469,3.4989,226,4,101
229853,Teotihuacan: City of Gods,79,False,False,['Ancient'],"['Area Movement', 'Rondel', 'Set Collection', 'Solo / Solitaire Game', 'Tile Placement', 'Track Movement', 'Variable Set-up', 'Worker Placement with Dice Workers']",2018,1,4,120,90,120,14,16995,7.89878,7.62681,1.29264,2427,759,3.7694,309,4,150
121921,Robinson Crusoe: Adventures on the Cursed Island,80,False,False,"['Adventure', 'Exploration', 'Fighting', 'Novel-based', 'Territory Building']","['Action Queue', 'Area Movement', 'Cooperative Game', 'Dice Rolling', 'Die Icon Resolution', 'Events', 'Hexagon Grid', 'Map Addition', 'Movement Points', 'Narrative Choice / Paragraph', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Tile Placement', 'Turn Order: Progressive', 'Variable Player Powers', 'Worker Placement']",2012,1,4,120,60,120,14,39478,7.79067,7.62037,1.43349,6606,2076,3.8054,933,1,341
171623,The Voyages of Marco Polo,81,False,False,"['Dice', 'Economic', 'Medieval', 'Travel']","['Contracts', 'Dice Rolling', 'Income', 'Point to Point Movement', 'Resource to Move', 'Turn Order: Claim Action', 'Variable Player Powers', 'Variable Set-up', 'Worker Placement with Dice Workers']",2015,2,4,100,40,100,12,23014,7.81591,7.61777,1.2673,3321,1074,3.189,448,4,235
255984,Sleeping Gods,82,False,False,"['Adventure', 'Exploration', 'Fantasy', 'Nautical']","['Action Points', 'Cooperative Game', 'Events', 'Hand Management', 'Push Your Luck', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Storytelling']",2021,1,4,1200,60,1200,13,5408,8.41776,7.61272,1.45416,1407,206,3.1942,178,2,97
68448,7 Wonders,83,False,False,"['Ancient', 'Card Game', 'City Building', 'Civilization', 'Economic']","['Closed Drafting', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection', 'Variable Player Powers']",2010,2,7,30,30,30,10,95162,7.71415,7.61036,1.27478,15167,4940,2.3225,2242,4,1188
110327,Lords of Waterdeep,84,False,False,"['City Building', 'Fantasy']","['Contracts', 'Hidden Roles', 'Increase Value of Unchosen Resources', 'Ownership', 'Set Collection', 'Take That', 'Turn Order: Claim Action', 'Worker Placement']",2012,2,5,120,60,120,12,51229,7.74387,7.60923,1.26899,8522,2248,2.4551,706,4,407
62219,Dominant Species,85,False,False,"['Animals', 'Environmental', 'Prehistoric']","['Action Queue', 'Area Majority / Influence', 'End Game Bonuses', 'Grid Movement', 'Hexagon Grid', 'Map Addition', 'Open Drafting', 'Take That', 'Tile Placement', 'Turn Order: Claim Action', 'Variable Player Powers', 'Worker Placement']",2010,2,6,240,120,240,14,19515,7.82428,7.59911,1.51031,4172,1517,4.0428,514,4,285
264220,Tainted Grail: The Fall of Avalon,86,False,False,"['Adventure', 'Exploration', 'Fantasy', 'Mature / Adult', 'Medieval', 'Mythology', 'Travel']","['Area Movement', 'Campaign / Battle Card Driven', 'Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Map Addition', 'Modular Board', 'Narrative Choice / Paragraph', 'Role Playing', 'Solo / Solitaire Game', 'Storytelling', 'Variable Player Powers']",2019,1,4,120,60,120,14,9899,8.18341,7.58723,1.80921,2305,383,3.3003,424,1,233
236457,Architects of the West Kingdom,87,False,False,"['City Building', 'Medieval']","['Open Drafting', 'Solo / Solitaire Game', 'Variable Player Powers', 'Worker Placement']",2018,1,5,80,60,80,12,23684,7.78166,7.57405,1.17372,3468,811,2.7546,453,4,255
93,El Grande,88,False,False,"['Medieval', 'Renaissance']","['Action Drafting', 'Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Hand Management', 'Memory', 'Open Drafting', 'Selection Order Bid', 'Simultaneous Action Selection', 'Turn Order: Progressive', 'Turn Order: Stat-Based']",1995,2,5,120,60,120,12,25735,7.74231,7.56659,1.3331,5518,2155,3.0427,590,5,428
122515,Keyflower,89,False,False,"['City Building', 'Economic', 'Renaissance', 'Territory Building', 'Transportation']","['Auction/Bidding', 'Auction: Fixed Placement', 'Constrained Bidding', 'End Game Bonuses', 'Hexagon Grid', 'Modular Board', 'Multiple-Lot Auction', 'Network and Route Building', 'Ownership', 'Set Collection', 'Tile Placement', 'Turn Order: Auction', 'Variable Set-up', 'Worker Placement', 'Worker Placement, Different Worker Types']",2012,2,6,120,90,120,12,21179,7.75744,7.56185,1.31415,3715,950,3.3442,388,4,208
18602,Caylus,90,False,False,"['City Building', 'Economic', 'Medieval']","['Action Queue', 'Ownership', 'Turn Order: Claim Action', 'Turn Order: Pass Order', 'Variable Set-up', 'Worker Placement']",2005,2,5,150,60,150,12,28137,7.74139,7.55695,1.47086,6287,3223,3.8005,752,3,418
317985,Beyond the Sun,91,False,False,"['Science Fiction', 'Space Exploration']","['Action Drafting', 'Area Majority / Influence', 'Contracts', 'Events', 'Point to Point Movement', 'Tech Trees / Tech Tracks', 'Worker Placement']",2020,2,4,120,60,120,14,9028,7.99028,7.55264,1.1389,1351,293,3.0956,193,3,111
37111,Battlestar Galactica: The Board Game,92,False,False,"['Bluffing', 'Deduction', 'Movies / TV / Radio theme', 'Political', 'Science Fiction', 'Space Exploration', 'Spies/Secret Agents']","['Area Movement', 'Dice Rolling', 'Hand Management', 'Hidden Roles', 'Once-Per-Game Abilities', 'Role Playing', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers', 'Variable Set-up', 'Voting']",2008,3,6,180,120,180,14,34936,7.73298,7.55207,1.59229,7008,2150,3.2502,1029,5,799
172386,Mombasa,93,False,False,['Economic'],"['Action Queue', 'Area Majority / Influence', 'Deck, Bag, and Pool Building', 'Hand Management', 'Investment', 'Open Drafting', 'Simultaneous Action Selection', 'Stock Holding', 'Turn Order: Claim Action', 'Variable Player Powers']",2015,2,4,150,75,150,12,12338,7.86804,7.54532,1.26477,1883,619,3.8901,242,4,167
40834,Dominion: Intrigue,94,False,False,"['Card Game', 'Medieval']","['Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management']",2009,2,6,30,30,30,13,32199,7.70064,7.53884,1.35592,4362,1345,2.4186,314,3,191
73439,Troyes,95,False,False,"['Dice', 'Economic', 'Medieval']","['Area Majority / Influence', 'Dice Rolling', 'End Game Bonuses', 'Hidden Victory Points', 'Income', 'Ownership', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Progressive', 'Variable Set-up', 'Worker Placement with Dice Workers', 'Worker Placement, Different Worker Types']",2010,1,4,90,90,90,12,21457,7.73436,7.53749,1.33015,4029,1208,3.4644,513,3,298
170042,Raiders of the North Sea,96,False,False,"['Medieval', 'Nautical']","['Contracts', 'Dice Rolling', 'Hand Management', 'Worker Placement', 'Worker Placement, Different Worker Types']",2015,2,4,80,60,80,12,20483,7.75752,7.53658,1.18155,3095,581,2.5404,296,3,176
269385,The Lord of the Rings: Journeys in Middle-Earth,97,False,False,"['Adventure', 'Fantasy', 'Fighting', 'Miniatures', 'Novel-based']","['Campaign / Battle Card Driven', 'Cooperative Game', 'Deck, Bag, and Pool Building', 'Modular Board', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Variable Player Powers']",2019,1,5,120,60,120,14,13308,7.96659,7.53467,1.5073,1822,395,2.6101,356,2,170
12493,Twilight Imperium: Third Edition,98,False,False,"['Civilization', 'Negotiation', 'Political', 'Science Fiction', 'Space Exploration', 'Wargame']","['Action Points', 'Area-Impulse', 'Dice Rolling', 'Follow', 'Grid Movement', 'Hexagon Grid', 'Increase Value of Unchosen Resources', 'Modular Board', 'Player Elimination', 'Tile Placement', 'Trading', 'Variable Phase Order', 'Variable Player Powers', 'Voting']",2005,3,6,240,180,240,14,18932,7.80923,7.53294,1.70915,4384,2068,4.2544,484,6,344
146021,Eldritch Horror,99,False,False,"['Adventure', 'Fighting', 'Horror', 'Novel-based', 'Travel']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Point to Point Movement', 'Role Playing', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Variable Player Powers']",2013,1,8,240,120,240,14,33334,7.76758,7.53273,1.53036,5199,1604,3.3236,822,4,540
203993,Lorenzo il Magnifico,100,False,False,['Renaissance'],"['Dice Rolling', 'Open Drafting', 'Variable Player Powers', 'Worker Placement', 'Worker Placement with Dice Workers']",2016,2,4,120,60,120,12,12083,7.86971,7.53011,1.21776,1807,375,3.2987,201,4,93
42,Tigris & Euphrates,101,False,False,"['Ancient', 'Civilization', 'Territory Building']","['Area Majority / Influence', 'Connections', 'Hand Management', 'Highest-Lowest Scoring', 'Income', 'Set Collection', 'Square Grid', 'Tile Placement']",1997,2,4,90,90,90,12,27242,7.70294,7.52849,1.48814,6833,2710,3.5026,607,4,397
225694,Decrypto,102,False,False,"['Bluffing', 'Deduction', 'Party Game', 'Spies/Secret Agents', 'Word Game']","['Communication Limits', 'Targeted Clues', 'Team-Based Game']",2018,3,8,45,15,45,12,17001,7.78457,7.5262,1.24857,2369,284,1.7782,237,6,172
253344,Cthulhu: Death May Die,103,False,False,"['Fantasy', 'Fighting', 'Horror', 'Miniatures', 'Novel-based']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Variable Player Powers']",2019,1,5,120,90,120,14,7576,8.13789,7.52384,1.4386,1330,245,2.4041,183,3,108
155821,Inis,104,False,False,"['Card Game', 'Exploration', 'Medieval', 'Miniatures', 'Mythology']","['Action Drafting', 'Area Majority / Influence', 'Area Movement', 'Campaign / Battle Card Driven', 'Closed Drafting', 'Hand Management', 'King of the Hill', 'Map Addition', 'Modular Board', 'Variable Phase Order', 'Variable Set-up']",2016,2,4,90,60,90,14,16471,7.81721,7.51863,1.47085,2794,437,2.8833,375,4,204
144733,Russian Railroads,105,False,False,"['Industry / Manufacturing', 'Trains']","['End Game Bonuses', 'Tech Trees / Tech Tracks', 'Turn Order: Claim Action', 'Worker Placement']",2013,2,4,120,90,120,12,16723,7.75248,7.51665,1.29474,2528,815,3.4098,241,4,147
163412,Patchwork,106,False,False,"['Abstract Strategy', 'Economic', 'Puzzle']","['Grid Coverage', 'Income', 'Open Drafting', 'Square Grid', 'Tile Placement', 'Time Track', 'Turn Order: Stat-Based', 'Victory Points as a Resource']",2014,2,2,30,15,30,8,57142,7.61896,7.51398,1.15818,7472,1494,1.6124,480,2,462
205896,Rising Sun,107,False,False,"['Bluffing', 'Fantasy', 'Miniatures', 'Mythology', 'Negotiation', 'Wargame']","['Action Drafting', 'Alliances', 'Area Majority / Influence', 'Area Movement', 'Auction: Sealed Bid', 'Betting and Bluffing', 'Closed Drafting', 'End Game Bonuses', 'Follow', 'Force Commitment', 'Negotiation', 'Set Collection', 'Simultaneous Action Selection', 'Take That', 'Variable Phase Order', 'Variable Player Powers', 'Variable Set-up']",2018,3,5,120,90,120,14,19007,7.80596,7.51106,1.61449,3172,581,3.2909,387,4,207
281259,The Isle of Cats,108,False,False,"['Animals', 'Fantasy', 'Puzzle']","['Closed Drafting', 'Grid Coverage', 'Hidden Victory Points', 'Income', 'Open Drafting', 'Pattern Building', 'Set Collection', 'Solo / Solitaire Game', 'Square Grid', 'Tile Placement', 'Turn Order: Stat-Based']",2019,1,4,90,60,90,8,15707,7.81716,7.51029,1.22501,2531,386,2.3316,242,3,126
102680,Trajan,109,False,False,"['Ancient', 'Political']","['Area Movement', 'Hand Management', 'Mancala', 'Open Drafting', 'Set Collection']",2011,2,4,120,60,120,12,16354,7.75335,7.5045,1.35612,2943,903,3.6534,277,4,130
163068,Trickerion: Legends of Illusion,110,False,False,['Post-Napoleonic'],"['Action Points', 'Action Queue', 'Catch the Leader', 'Dice Rolling', 'Simultaneous Action Selection', 'Tile Placement', 'Turn Order: Stat-Based', 'Worker Placement', 'Worker Placement, Different Worker Types']",2015,2,4,180,60,180,14,8835,7.96023,7.5036,1.4242,1637,613,4.2365,141,4,78
233371,Clank! In! Space!: A Deck-Building Adventure,111,False,False,['Science Fiction'],"['Deck, Bag, and Pool Building', 'Delayed Purchase', 'Modular Board', 'Open Drafting', 'Player Elimination', 'Point to Point Movement', 'Push Your Luck']",2017,2,4,90,45,90,12,12211,7.82609,7.49067,1.20023,1750,212,2.5425,154,3,89
36218,Dominion,112,False,False,"['Card Game', 'Medieval']","['Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Take That', 'Variable Set-up']",2008,2,4,30,30,30,13,84815,7.60419,7.48971,1.42108,14137,5067,2.3525,1761,3,899
279537,The Search for Planet X,113,False,False,"['Deduction', 'Puzzle']","['Action Points', 'Deduction', 'End Game Bonuses', 'Solo / Solitaire Game', 'Time Track']",2020,1,4,60,60,60,13,6525,8.06401,7.48952,1.17547,1062,155,2.3613,126,2,61
218417,Aeon's End: War Eternal,114,False,False,"['Card Game', 'Fantasy', 'Science Fiction']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting', 'Variable Phase Order', 'Variable Player Powers']",2017,1,4,60,60,60,14,4711,8.3268,7.48943,1.28243,849,122,2.9262,113,2,75
178900,Codenames,115,False,False,"['Card Game', 'Deduction', 'Party Game', 'Spies/Secret Agents', 'Word Game']","['Communication Limits', 'Memory', 'Push Your Luck', 'Team-Based Game']",2015,2,8,15,15,15,14,80174,7.57477,7.484,1.30049,10560,2048,1.2744,1135,6,867
231733,Obsession,116,False,False,['Post-Napoleonic'],"['Deck, Bag, and Pool Building', 'Open Drafting', 'Solo / Solitaire Game', 'Worker Placement']",2018,1,4,90,30,90,14,5154,8.26818,7.48286,1.32751,1426,222,3.1171,160,2,87
132531,Roll for the Galaxy,117,False,False,"['Civilization', 'Dice', 'Economic', 'Science Fiction', 'Space Exploration']","['Action Retrieval', 'Contracts', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Follow', 'Simultaneous Action Selection', 'Variable Phase Order', 'Variable Player Powers', 'Worker Placement with Dice Workers']",2014,2,5,45,45,45,13,29609,7.62786,7.4792,1.33231,4527,905,2.7757,362,3,191
198928,Pandemic: Iberia,118,False,False,"['Medical', 'Post-Napoleonic', 'Trains']","['Action Points', 'Cooperative Game', 'Hand Management', 'Network and Route Building', 'Point to Point Movement', 'Set Collection', 'Solo / Solitaire Game', 'Trading', 'Variable Player Powers']",2016,2,5,45,45,45,8,9483,7.90496,7.47618,1.21089,1626,165,2.5818,136,4,58
175640,Vinhos: Deluxe Edition,119,False,False,"['Economic', 'Industry / Manufacturing']","['Area Majority / Influence', 'Variable Phase Order', 'Worker Placement']",2016,1,4,135,60,135,14,5631,8.14509,7.476,1.26425,1037,315,4.0413,102,4,57
172287,Champions of Midgard,120,False,False,"['Adventure', 'Dice', 'Fantasy', 'Fighting', 'Medieval', 'Mythology']","['Dice Rolling', 'Set Collection', 'Variable Player Powers', 'Worker Placement']",2015,2,4,90,60,90,10,15747,7.74431,7.47215,1.25459,2786,378,2.5926,207,4,130
196340,Yokohama,121,False,False,['Economic'],"['Contracts', 'End Game Bonuses', 'Grid Movement', 'Modular Board', 'Network and Route Building', 'Set Collection', 'Variable Set-up', 'Worker Placement', 'Worker Placement, Different Worker Types']",2016,2,4,90,90,90,14,10566,7.82939,7.47184,1.15476,1904,336,3.2976,187,3,116
263918,Cartographers,122,False,False,"['Fantasy', 'Territory Building']","['Bingo', 'Grid Coverage', 'Line Drawing', 'Paper-and-Pencil', 'Solo / Solitaire Game', 'Square Grid']",2019,1,100,45,30,45,10,21816,7.67282,7.46834,1.11867,2837,513,1.885,302,4,154
